Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
size;cooley_tukey.cpp;53;5.330028772354126;0-6;Single bit-flip
n;cooley_tukey.cpp;28;0.9022269248962402;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;4.72976541519165;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.2434027194976807;0-6;Single bit-flip
size;cooley_tukey.cpp;53;6.0822062492370605;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.6660380363464355;0-6;Single bit-flip
n;cooley_tukey.cpp;28;3.029623508453369;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.286288738250732;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.5561466217041016;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.6624157428741455;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.1286556720733643;0-6;Single bit-flip
cosix;s_cexp.c;40;2.1104023456573486;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;4.566134929656982;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.603786468505859;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.713956117630005;0-6;Single bit-flip
n;cooley_tukey.cpp;28;3.3656721115112305;0-6;Single bit-flip
i;cooley_tukey.cpp;35;2.710723400115967;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.45541524887085;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.5992677211761475;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.0121335983276367;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.4120337963104248;0-6;Single bit-flip
n;cooley_tukey.cpp;28;3.092095136642456;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.092862606048584;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.873516798019409;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;3.3350064754486084;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.2018303871154785;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;4.016931772232056;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.992617607116699;0-6;Single bit-flip
__z;/usr/include/c++/6/complex;1321;3.475972890853882;0-6;Single bit-flip
i;cooley_tukey.cpp;83;6.119384765625;0-6;Single bit-flip
n;cooley_tukey.cpp;28;3.00337815284729;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.10841703414917;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;4.031461477279663;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.8078649044036865;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.240926504135132;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.1389143466949463;0-6;Single bit-flip
cs;../sysdeps/ieee754/dbl-64/s_sin.c;152;2.4260473251342773;0-6;Single bit-flip
size;cooley_tukey.cpp;53;1.8740298748016357;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.9691638946533203;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.6299145221710205;0-6;Single bit-flip
n;cooley_tukey.cpp;28;3.1878950595855713;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.253662586212158;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;6.227452039718628;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.2233881950378418;0-6;Single bit-flip
i;cooley_tukey.cpp;83;6.194566965103149;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.5977704524993896;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.696521759033203;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.318387508392334;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.3055760860443115;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;0.8710029125213623;0-6;Single bit-flip
size;cooley_tukey.cpp;53;6.224754333496094;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;4.23302435874939;0-6;Single bit-flip
n;cooley_tukey.cpp;28;0.9308288097381592;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.690589189529419;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.7886388301849365;0-6;Single bit-flip
odds;cooley_tukey.cpp;39;2.8651671409606934;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.438868761062622;0-6;Single bit-flip
size;cooley_tukey.cpp;53;2.8297581672668457;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.921083450317383;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.3033561706542969;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.4855992794036865;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.3987433910369873;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.3208584785461426;0-6;Single bit-flip
__y;/usr/include/c++/6/complex;326;1.4876129627227783;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.7830705642700195;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.576812505722046;0-6;Single bit-flip
n;cooley_tukey.cpp;28;0.8536062240600586;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.613391399383545;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.352285146713257;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.4729697704315186;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.20332670211792;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.523291826248169;0-6;Single bit-flip
odds;cooley_tukey.cpp;39;1.0509419441223145;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.0908284187316895;0-6;Single bit-flip
i;cooley_tukey.cpp;83;6.1830055713653564;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.465511798858643;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.198763132095337;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.878410577774048;0-6;Single bit-flip
size;cooley_tukey.cpp;53;6.014036178588867;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.801908016204834;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.742978811264038;0-6;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sincos.c;62;2.8516170978546143;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;0.677222490310669;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.379545211791992;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.3027496337890625;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.963122606277466;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.577298879623413;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.5905523300170898;0-6;Single bit-flip
n;cooley_tukey.cpp;28;3.398362636566162;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.631103754043579;0-6;Single bit-flip
size;cooley_tukey.cpp;53;6.270946979522705;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.7300209999084473;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;3.2291815280914307;0-6;Single bit-flip
size;cooley_tukey.cpp;53;6.0019166469573975;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.8261466026306152;0-6;Single bit-flip
evens;cooley_tukey.cpp;38;1.6669013500213623;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.2221755981445312;0-6;Single bit-flip
i;cooley_tukey.cpp;35;1.0430457592010498;0-6;Single bit-flip
n;cooley_tukey.cpp;28;3.3945579528808594;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.07150936126709;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.5429508686065674;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;0.5686285495758057;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.4936604499816895;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.6917901039123535;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.782447338104248;0-6;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sincos.c;62;1.824601650238037;0-6;Single bit-flip
__z;/usr/include/c++/6/complex;1321;2.9273159503936768;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.6248741149902344;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.132130861282349;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.670232057571411;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.0751049518585205;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;5.7887139320373535;0-6;Single bit-flip
matrix;cooley_tukey.cpp;11;0.6754794120788574;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.2752516269683838;0-6;Single bit-flip
i;cooley_tukey.cpp;83;6.682039737701416;0-6;Single bit-flip
n;cooley_tukey.cpp;28;0.7709968090057373;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.644417762756348;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.175912618637085;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.2530834674835205;0-6;Single bit-flip
i;cooley_tukey.cpp;83;6.239143133163452;0-6;Single bit-flip
i;cooley_tukey.cpp;14;1.7825596332550049;0-6;Single bit-flip
n;cooley_tukey.cpp;28;3.158935308456421;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.4448513984680176;0-6;Single bit-flip
sf;vsnprintf.c;96;6.093442916870117;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.578751564025879;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.0645592212677;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.952663898468018;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;0.8505442142486572;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.222519397735596;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.916748523712158;0-6;Single bit-flip
ccs;../sysdeps/ieee754/dbl-64/s_sin.c;468;1.5184521675109863;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.7260289192199707;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.0679566860198975;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;3.6279296875;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.7964866161346436;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;5.8225462436676025;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.6412136554718018;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;0.9257445335388184;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;4.599234104156494;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.1815316677093506;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;3.3309731483459473;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.1433384418487549;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.785518169403076;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.2433137893676758;0-6;Single bit-flip
n;cooley_tukey.cpp;28;0.9273080825805664;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;0.9629075527191162;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.419648170471191;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.645619869232178;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;0.8559958934783936;0-6;Single bit-flip
