Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
disallow_malloc_check;hooks.c;68;7.5928566455841064;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;580;7.24677586555481;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;580;5.489783048629761;0-13;Single bit-flip
orig;../sysdeps/ieee754/dbl-64/s_sin.c;770;10.050349235534668;0-13;Single bit-flip
version_info;rtld.c;838;0.668724775314331;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;580;12.36892294883728;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;4.1982409954071045;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;9.583940982818604;0-13;Single bit-flip
__malloc_hook;malloc.c;1863;2.67203426361084;0-13;Single bit-flip
_dl_argc;rtld.c;82;1.0952105522155762;0-13;Single bit-flip
w;../sysdeps/ieee754/dbl-64/s_sin.c;772;9.824849367141724;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;7.9518537521362305;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;9.61836576461792;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;580;11.765644311904907;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;5.002244472503662;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;580;5.193397521972656;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;580;2.867274284362793;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/w_exp.c;24;13.089917182922363;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;580;9.37339472770691;0-13;Single bit-flip
free_list;arena.c;78;9.95871639251709;0-13;Single bit-flip
__libc_malloc_initialized;arena.c;95;2.239006996154785;0-13;Single bit-flip
list_lock;arena.c;92;2.364426612854004;0-13;Single bit-flip
__func__;malloc.c;0;5.503668308258057;0-13;Single bit-flip
c6;../sysdeps/ieee754/dbl-64/dosincos.h;68;10.893083810806274;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;9.219168663024902;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;466;6.757122755050659;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;580;3.7893729209899902;0-13;Single bit-flip
a;../sysdeps/ieee754/dbl-64/s_sin.c;772;6.742117166519165;0-13;Single bit-flip
w;../sysdeps/ieee754/dbl-64/s_sin.c;869;7.119903326034546;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;298;10.816967010498047;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;2.6725900173187256;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;580;5.57729434967041;0-13;Single bit-flip
check_action;malloc.c;1880;12.655784606933594;0-13;Single bit-flip
any_debug;rtld.c;2334;0.6648223400115967;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;2.112811803817749;0-13;Single bit-flip
dd;../sysdeps/ieee754/dbl-64/dosincos.c;62;3.0230650901794434;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/w_exp.c;24;11.864205598831177;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;6.769420623779297;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;10.016947031021118;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;10.121374607086182;0-13;Single bit-flip
__after_morecore_hook;malloc.c;1871;2.9082679748535156;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;12.45846962928772;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;6.212992906570435;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;4.963648319244385;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;8.544475078582764;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;9.590988636016846;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;8.692839622497559;0-13;Single bit-flip
free_list;arena.c;78;4.782355308532715;0-13;Single bit-flip
dumped_main_arena_start;malloc.c;1765;5.589773416519165;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;8.566576957702637;0-13;Single bit-flip
w;../sysdeps/ieee754/dbl-64/s_sin.c;772;2.2367634773254395;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/w_exp.c;24;8.587173461914062;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;770;4.771052122116089;0-13;Single bit-flip
using_malloc_checking;hooks.c;53;4.560187578201294;0-13;Single bit-flip
narenas;arena.c;77;12.724799871444702;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;770;9.68075156211853;0-13;Single bit-flip
list_lock;arena.c;92;7.771928071975708;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;770;10.462235689163208;0-13;Single bit-flip
__libc_malloc_initialized;arena.c;95;4.270431995391846;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;2.1457278728485107;0-13;Single bit-flip
file_size;rtld.c;885;0.27510976791381836;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;300;2.696204900741577;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;7.351131439208984;0-13;Single bit-flip
disallow_malloc_check;hooks.c;68;3.625422239303589;0-13;Single bit-flip
dumped_main_arena_start;malloc.c;1765;4.473958730697632;0-13;Single bit-flip
big;../sysdeps/ieee754/dbl-64/dosincos.h;73;9.116166830062866;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/w_exp.c;24;2.648169755935669;0-13;Single bit-flip
perturb_byte;malloc.c;1885;9.026806592941284;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;1.5490944385528564;0-13;Single bit-flip
p3;../sysdeps/ieee754/dbl-64/uexp.h;62;4.106316566467285;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;7.031044960021973;0-13;Single bit-flip
disallow_malloc_check;hooks.c;68;11.394635438919067;0-13;Single bit-flip
__realloc_hook;malloc.c;1865;10.884855270385742;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;466;9.610145092010498;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/w_exp.c;24;4.3466761112213135;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;12.473001956939697;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;2.382537841796875;0-13;Single bit-flip
_r_debug;dl-debug.c;37;0.8340251445770264;0-13;Single bit-flip
w;../sysdeps/ieee754/dbl-64/s_sin.c;772;3.4642019271850586;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;4.566854476928711;0-13;Single bit-flip
inf;../sysdeps/ieee754/dbl-64/uexp.h;54;6.558289289474487;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/w_exp.c;24;2.584972858428955;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/w_exp.c;24;4.578007221221924;0-13;Single bit-flip
free_list_lock;arena.c;76;1.2130744457244873;0-13;Single bit-flip
free_list;arena.c;78;4.879799127578735;0-13;Single bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.189527988433838;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;1.9264895915985107;0-13;Single bit-flip
narenas;arena.c;77;9.686086893081665;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;6.2412004470825195;0-13;Single bit-flip
check_action;malloc.c;1880;8.711409568786621;0-13;Single bit-flip
check_action;malloc.c;1880;3.9864587783813477;0-13;Single bit-flip
ss3;../sysdeps/ieee754/dbl-64/dosincos.h;59;1.469059944152832;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;466;12.901906251907349;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;10.552073001861572;0-13;Single bit-flip
ssn;../sysdeps/ieee754/dbl-64/dosincos.c;63;9.907008647918701;0-13;Single bit-flip
__memalign_hook;malloc.c;1868;13.514050245285034;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/w_exp.c;24;11.796546936035156;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;580;11.907336711883545;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;9.691094398498535;0-13;Single bit-flip
__malloc_initialize_hook;malloc.c;1856;4.734609842300415;0-13;Single bit-flip
__after_morecore_hook;malloc.c;1871;4.6736533641815186;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;298;12.217866659164429;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;580;3.1325747966766357;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;11.369516611099243;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/w_exp.c;24;1.8000297546386719;0-13;Single bit-flip
mp_;malloc.c;1775;2.1852333545684814;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;770;6.087811470031738;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/w_exp.c;24;6.655728816986084;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;3.95829701423645;0-13;Single bit-flip
ss3;../sysdeps/ieee754/dbl-64/dosincos.h;59;3.0973191261291504;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;5.286527872085571;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/w_exp.c;24;9.17569899559021;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;3.638944149017334;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;12.85647439956665;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;12.444113969802856;0-13;Single bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.3361239433288574;0-13;Single bit-flip
big;../sysdeps/ieee754/dbl-64/dosincos.h;73;11.93940019607544;0-13;Single bit-flip
perturb_byte;malloc.c;1885;7.693897724151611;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;9.43162727355957;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;5.300458669662476;0-13;Single bit-flip
_r_debug;dl-debug.c;37;0.33153247833251953;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;5.499634265899658;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;2.18475341796875;0-13;Single bit-flip
free_list;arena.c;78;11.194056510925293;0-13;Single bit-flip
hp1;../sysdeps/ieee754/dbl-64/dosincos.h;76;2.75641131401062;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;10.111359357833862;0-13;Single bit-flip
thread_arena;arena.c;69;0.607762336730957;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;466;7.486724853515625;0-13;Single bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.5577182769775391;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;4.820043325424194;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;466;3.335297107696533;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;2.2318363189697266;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;9.797107458114624;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/w_exp.c;24;2.30959153175354;0-13;Single bit-flip
main_arena;malloc.c;1753;1.761582851409912;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;300;12.325176000595093;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;3.2939443588256836;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;5.766773700714111;0-13;Single bit-flip
